window_id,start_cycle,end_cycle,win_cycles,A,M,miss_rate,acc_per_1kcyc,read_frac,mram_hit_frac,mlp_hit,mlp_miss,stall_per_1kcyc,mpkc,std5,std5_norm,wave_done
23,4600001,4800001,200000.0,1089,685,0.6290174471992653,5.445,0.8172635445362718,0.5272277227722773,1.025121,1.277058,351.29313518067846,3.425,0.6555055301062207,0.15625876760577373,1
24,4800001,5000001,200000.0,1054,731,0.6935483870967742,5.27,0.7960151802656547,0.4582043343653251,1.009375,1.234189,381.5255959951561,3.655,0.5621988082518821,0.1401642503744408,1
25,5000001,5200001,200000.0,1349,974,0.7220163083765753,6.745,0.8243143068939955,0.5173333333333333,1.01571,1.446319,435.2975273798286,4.87,0.552510180901525,0.1402666110437992,1
26,5200001,5400001,200000.0,1388,778,0.5605187319884726,6.94,0.8198847262247838,0.4721311475409836,1.057192,1.410168,366.93699586584654,3.89,0.5347779913196103,0.12793731849751444,1
27,5400001,5600001,200000.0,1143,771,0.6745406824146981,5.715,0.8276465441819773,0.45161290322580644,1.024511,1.267712,389.39538255392995,3.855,0.45835848415823793,0.10744455793676463,1
28,5600001,5800001,200000.0,1370,926,0.6759124087591241,6.85,0.8386861313868613,0.5202702702702703,1.030401,1.383777,433.6905081470265,4.63,0.3343164668391869,0.08015259334432676,1
29,5800001,6000001,200000.0,1232,817,0.6631493506493507,6.16,0.8125,0.5397590361445783,1.034397,1.278213,416.3371208279267,4.085,0.3501178373060093,0.08422367989078887,1
30,6000001,6200001,200000.0,1327,879,0.6623963828183873,6.635,0.8070836473247928,0.48214285714285715,1.01083,1.447062,399.3923579560205,4.395,0.32685241317732033,0.07631389520834003,1
31,6200001,6400001,200000.0,1133,764,0.6743159752868491,5.665,0.8022947925860547,0.5663956639566395,1.020465,1.246452,400.72037308314066,3.82,0.28518853413108536,0.06876984184496873,1
32,6400001,6600001,200000.0,1633,897,0.5492957746478874,8.165,0.8089406001224739,0.4986413043478261,1.032693,1.403517,430.23617637367397,4.485,0.3466734774969637,0.08153186206419655,1
33,6600001,6800001,200000.0,1361,790,0.5804555473916239,6.805,0.8214548126377663,0.5096322241681261,1.038371,1.33545,391.73313537749976,3.95,0.43844041784470233,0.1071719427633103,1
34,6800001,7000001,200000.0,1363,922,0.6764490095377843,6.815,0.8187820983125459,0.49206349206349204,1.022253,1.393086,429.94627970815884,4.61,0.4126681475469576,0.09889004254659899,1
35,7000001,7200001,200000.0,1108,718,0.648014440433213,5.54,0.7987364620938628,0.5435897435897435,1.035032,1.230427,382.4382258168079,3.59,0.462920079495195,0.10977474021702512,1
36,7200001,7400001,200000.0,1560,846,0.5423076923076923,7.8,0.8166666666666667,0.47759103641456585,1.052942,1.386765,408.41270317794226,4.23,0.5100686228340628,0.12240667694601941,1
37,7400001,7600001,200000.0,1318,941,0.7139605462822458,6.59,0.8171471927162367,0.4562334217506631,1.012624,1.405112,431.04584034587947,4.705,0.4468277072875373,0.1098126584633908,1
38,7600001,7800001,200000.0,1107,740,0.6684733514001807,5.535,0.8175248419150858,0.46866485013623976,1.032058,1.267012,376.6362324362177,3.7,0.4382721757080155,0.10187637743096593,1
39,7800001,8000001,200000.0,1347,824,0.6117297698589458,6.735,0.8203414996288048,0.47992351816443596,1.063008,1.361921,398.11168171386083,4.12,0.4546509650268411,0.10387273589829588,1
40,8000001,8200001,200000.0,1496,951,0.6356951871657754,7.48,0.8255347593582888,0.4972477064220184,1.019263,1.416786,439.65974469282753,4.755,0.4351235456739129,0.09998243236992484,1
41,8200001,8400001,200000.0,1450,921,0.6351724137931034,7.25,0.8158620689655173,0.4763705103969754,1.032397,1.39985,429.1604828881981,4.605,0.5584509826294851,0.1302054051362754,1
42,8400001,8600001,200000.0,1319,916,0.6944655041698257,6.595,0.8188021228203184,0.5012406947890818,1.017163,1.386397,428.53618261027145,4.58,0.5832130828435155,0.13738824095253604,1
43,8600001,8800001,200000.0,991,677,0.6831483350151363,4.955,0.8072653884964682,0.4394904458598726,1.013884,1.087706,395.79827393012783,3.385,0.5102817848991247,0.12340551025371818,1
44,8800001,9000001,200000.0,1397,780,0.5583392984967788,6.985,0.8017179670722978,0.5121555915721232,1.040472,1.39887,373.26925515916474,3.9,0.4374785709035768,0.10882551515014346,1
45,9000001,9200001,200000.0,1775,841,0.47380281690140846,8.875,0.8078873239436619,0.49785867237687365,1.080518,1.361278,421.28189604532685,4.205,0.315456019121264,0.08057625009483116,1
46,9200001,9400001,200000.0,1245,806,0.6473895582329318,6.225,0.8305220883534137,0.5261958997722096,1.030275,1.329546,394.7046729716871,4.03,0.15169871456224043,0.037044863140962246,1
47,9400001,9600001,200000.0,1434,811,0.5655509065550907,7.17,0.8256624825662483,0.43820224719101125,1.03454,1.359839,392.1840995346267,4.055,0.1773414785092194,0.04346604865422044,1
48,9600001,9800001,200000.0,1527,857,0.5612311722331369,7.635,0.8094302554027505,0.5,1.052301,1.390424,413.2602248610517,4.285,0.2681976882820514,0.0647195193730819,1
49,9800001,10000001,200000.0,1608,765,0.47574626865671643,8.04,0.8227611940298507,0.48279952550415184,1.066144,1.404922,370.51223763776494,3.825,0.30449958949042466,0.07176516367910078,1
50,10000001,10200001,200000.0,1679,905,0.5390113162596784,8.395,0.833234067897558,0.49224806201550386,1.045805,1.379224,437.52468327330337,4.525,0.31024989927450036,0.07142032672064927,1
51,10200001,10400001,200000.0,1456,905,0.6215659340659341,7.28,0.8131868131868132,0.5263157894736842,1.042179,1.393578,427.75080942584464,4.525,0.3853180504464309,0.08635545729413513,1
52,10400001,10600001,200000.0,1441,912,0.6328938237335184,7.205,0.8195697432338653,0.5179584120982986,1.026188,1.370522,438.7554587866962,4.56,0.15305227864961468,0.03298540488138248,1
53,10600001,10800001,200000.0,1523,975,0.6401838476690742,7.615,0.7971109652002626,0.5127737226277372,1.015003,1.437795,449.1158463932413,4.875,0.29966648127516504,0.0658607651154209,1
54,10800001,11000001,200000.0,1439,943,0.655316191799861,7.195,0.797776233495483,0.45564516129032256,1.015353,1.413532,436.07894043644075,4.715,0.5630119892150058,0.1296366542056196,1
55,11000001,11200001,200000.0,1305,815,0.6245210727969349,6.525,0.7961685823754789,0.5224489795918368,1.042349,1.251954,426.58227145928345,4.075,0.5542111510966174,0.1282896183094022,1
56,11200001,11400001,200000.0,1172,698,0.5955631399317406,5.86,0.7858361774744027,0.4451476793248945,1.0237,1.216267,374.25802547055827,3.49,0.5304714883948408,0.12336546241740484,1
57,11400001,11600001,200000.0,1491,889,0.596244131455399,7.455,0.7853789403085177,0.4983388704318937,1.0301,1.370572,432.4931826035792,4.445,0.4886128324142106,0.11776640935507607,1
58,11600001,11800001,200000.0,1479,955,0.6457065584854631,7.395,0.8113590263691683,0.5477099236641222,1.026175,1.414978,446.315805273071,4.775,0.48809066780654337,0.11755555583009233,1
59,11800001,12000001,200000.0,1200,792,0.66,6.0,0.8066666666666666,0.4485294117647059,2.0204,1.257959,392.3677337542363,3.96,0.3759421498047773,0.08891725397463986,1
60,12000001,12200001,200000.0,1663,818,0.49188214070956104,8.315,0.8069753457606735,0.5289940828402366,2.04225,1.357298,390.1191170897513,4.09,0.3566440802815005,0.08566996884013944,1
61,12200001,12400001,200000.0,1629,774,0.47513812154696133,8.145,0.8146101903007981,0.5274853801169591,2.04275,1.374931,364.2756242474094,3.87,0.11861703081698069,0.02978830507709209,1
62,12400001,12600001,200000.0,1713,824,0.4810274372446001,8.565,0.8277875072971396,0.5050618672665916,2.04445,1.45664,364.989291328433,4.12,0.13974977638564123,0.03475498044905278,1
63,12600001,12800001,200000.0,1498,774,0.5166889185580774,7.49,0.8157543391188251,0.5124309392265194,2.0362,1.385735,359.2792085354547,3.87,0.29259613804668916,0.0710184801084197,1
64,12800001,13000001,200000.0,1387,831,0.5991348233597693,6.935,0.832732516222062,0.4676258992805755,2.0278,1.367641,382.55152774738156,4.155,0.3724009935537723,0.0916792204711404,1
65,13000001,13200001,200000.0,1395,917,0.657347670250896,6.975,0.8236559139784946,0.5188284518828452,2.02387,1.358219,424.14825681259236,4.585,0.6081385532917957,0.14265506762650615,1
66,13200001,13400001,200000.0,1144,716,0.6258741258741258,5.72,0.8041958041958042,0.5046728971962616,3.0214,1.222495,362.80428276502863,3.58,0.5860993943008629,0.13646086013989822,1
67,13400001,13600001,200000.0,1692,1025,0.6057919621749409,8.46,0.7984633569739953,0.49325337331334335,3.03335,1.48671,430.3603554783141,5.125,0.6741160879253956,0.1503716457562783,1
68,13600001,13800001,200000.0,1198,806,0.672787979966611,5.99,0.7871452420701168,0.49744897959183676,3.0196,1.30073,383.7405568288866,4.03,0.6971674834642247,0.15352730311918628,1
69,13800001,14000001,200000.0,1571,1019,0.648631444939529,7.855,0.7759388924252069,0.5036231884057971,3.0276,1.492762,425.32923062133216,5.095,0.5969149855715138,0.12967955367619244,1
70,14000001,14200001,200000.0,1544,975,0.6314766839378239,7.72,0.7895077720207254,0.4956063268892794,3.02845,1.450428,418.6081759083129,4.875,0.586308365964395,0.13472159144402457,1
71,14200001,14400001,200000.0,1241,778,0.6269137792103142,6.205,0.8033843674456084,0.47516198704103674,3.02315,1.253695,383.2922205794085,3.89,0.5608988322325509,0.12727452512651483,1
72,14400001,14600001,200000.0,1611,774,0.48044692737430167,8.055,0.8001241464928616,0.5053763440860215,3.04185,1.362986,359.09117749699726,3.87,0.45129535783103075,0.10877207949651262,1
73,14600001,14800001,200000.0,1571,861,0.5480585614258434,7.855,0.8236791852323361,0.49577464788732395,3.0355,1.414469,380.5162775314718,4.305,0.30077815745136427,0.07391942920898606,1
74,14800001,15000001,200000.0,1377,761,0.5526506899055919,6.885,0.8191721132897604,0.5162337662337663,3.0308,1.403783,339.7703594081647,3.805,0.45176597924128675,0.10577522342338723,1
75,15000001,15200001,200000.0,1384,895,0.6466763005780347,6.92,0.819364161849711,0.4948875255623722,3.02445,1.37436,402.9672705850647,4.475,0.43907003997066213,0.10251460190769605,1
76,15200001,15400001,200000.0,1534,980,0.6388526727509778,7.67,0.8207301173402868,0.4566787003610108,3.0277,1.450209,419.0638544967803,4.9,0.4606110072499777,0.1061315684907783,1
77,15400001,15600001,200000.0,1201,786,0.6544546211490425,6.005,0.8159866777685262,0.5060240963855421,3.02075,1.253454,387.0682885234587,3.93,0.39828381840069693,0.09074591442257848,1
78,15600001,15800001,200000.0,1548,918,0.5930232558139535,7.74,0.8113695090439277,0.48253968253968255,3.0315,1.410308,405.3135126941513,4.59,0.44415087526632063,0.10384635849107335,1
79,15800001,16000001,200000.0,1650,810,0.4909090909090909,8.25,0.7957575757575758,0.5404761904761904,3.042,1.194348,426.64245942240683,4.05,0.350403339024956,0.08307333784375437,1
80,16000001,16200001,200000.0,1325,783,0.5909433962264151,6.625,0.809811320754717,0.4981549815498155,3.0271,1.372003,354.6734196485995,3.915,0.31202964602716654,0.07256503395980618,1
81,16200001,16400001,200000.0,1459,921,0.6312542837559972,7.295,0.8115147361206305,0.4851301115241636,3.0269,1.393169,410.2814419146905,4.605,0.40864715831611914,0.09359760840955544,1
82,16400001,16600001,200000.0,1324,868,0.6555891238670695,6.62,0.8126888217522659,0.5,3.0228,1.425757,377.9038790527385,4.34,0.44934674806861635,0.09854095352381936,1
83,16600001,16800001,200000.0,1522,984,0.6465177398160316,7.61,0.8028909329829172,0.5,3.0269,1.503853,407.16129388849424,4.92,0.2807890667384354,0.05994642757011858,1
84,16800001,17000001,200000.0,1510,1004,0.6649006622516557,7.55,0.819205298013245,0.47035573122529645,3.0253,1.458447,425.6442320317814,5.02,0.27745720390691203,0.05893313591905523,1
85,17000001,17200001,200000.0,1378,907,0.658200290275762,6.89,0.8149492017416545,0.5010615711252654,3.02355,1.374493,408.3867906811887,4.535,0.4033143934945057,0.08692120549450554,1
86,17200001,17400001,200000.0,1522,945,0.6208935611038108,7.61,0.7917214191852825,0.5008665511265165,3.02885,1.393768,422.76652642437824,4.725,0.40596489996037954,0.08743590350212783,1
87,17400001,17600001,200000.0,1486,800,0.5383580080753702,7.43,0.7913862718707941,0.4868804664723032,3.0343,1.325736,377.78396791852714,4.0,0.5175736662542239,0.11824849583144251,1
88,17600001,17800001,200000.0,1551,987,0.6363636363636364,7.755,0.7956157317859446,0.5212765957446809,3.02817,1.449767,424.49014113711104,4.935,0.5164711995840987,0.12008165533227126,1
89,17800001,18000001,200000.0,1216,738,0.6069078947368421,6.08,0.8026315789473685,0.5230125523012552,4.0239,1.192025,381.6435520526541,3.69,0.458870896876057,0.10938519591801119,1
90,18000001,18200001,200000.0,1692,831,0.49113475177304966,8.46,0.7866430260047281,0.46689895470383275,4.04305,1.349227,383.86587672125324,4.155,0.45386672052469074,0.10599409633925519,1
91,18200001,18400001,200000.0,1739,839,0.4824611845888442,8.695,0.7906843013225991,0.5277777777777778,4.045,1.417713,370.19082230730777,4.195,0.27532707821759184,0.06725136253482948,1
92,18400001,18600001,200000.0,1520,887,0.5835526315789473,7.6,0.8046052631578947,0.5055292259083728,4.03165,1.386697,395.90325427069655,4.435,0.3929440163685388,0.09020753360159293,1
93,18600001,18800001,200000.0,1523,799,0.5246224556795798,7.615,0.8128693368351937,0.5124309392265194,4.0362,1.306271,379.0492297362416,3.995,0.430958234635144,0.09576849658558756,1
94,18800001,19000001,200000.0,1428,1000,0.7002801120448179,7.14,0.8207282913165266,0.4719626168224299,4.0214,1.442311,424.97510618961417,5.0,0.4191896945296259,0.09038156415041525,1
95,19000001,19200001,200000.0,1483,975,0.6574511126095752,7.415,0.8172623061362104,0.44291338582677164,4.025365,1.45637,411.30506227850594,4.875,0.4191896945296259,0.09038156415041525,1
96,19200001,19400001,200000.0,1543,977,0.6331821127673364,7.715,0.81399870382372,0.519434628975265,5.0283,1.419421,422.45212177193446,4.885,0.4191896945296259,0.09038156415041525,1
